Day,VehicleJourneyRef,DestinationAimedArrivalTime,JourneyCode,FromStopID,ToStopID,AimedDepartureTime,AimedArrivalTime,ActualDepartureTime,ActualArrivalTime,RouteID,TravelTime,ArrivalDifference,DepartureDifference,HourOfDay,ArrivalHour
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1033.0,3390ME06,3390ME07,2024-08-23 08:17:00,2024-08-23 08:18:00,2024-08-23 00:07:28,2024-08-23 00:08:44,1:1_48_2147483241,1.2666666666666666,-489.26666666666665,-489.53333333333336,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1033.0,3390ME07,3390ME08,2024-08-23 08:18:00,2024-08-23 08:19:00,2024-08-23 00:07:28,2024-08-23 00:07:28,1:1_49_2147483240,0.0,-491.53333333333336,-490.53333333333336,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1033.0,3300RU0002,3390ME06,2024-08-23 08:14:00,2024-08-23 08:17:00,2024-08-23 00:08:44,2024-08-23 00:10:32,1:1_47_2147483242,1.8,-486.4666666666666,-485.26666666666665,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1033.0,3300RU0005,3300RU0002,2024-08-23 08:13:00,2024-08-23 08:14:00,2024-08-23 00:10:32,2024-08-23 00:11:02,1:1_46_2147483243,0.5,-482.9666666666666,-482.4666666666666,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1033.0,3300RU0015,3300RU0005,2024-08-23 08:12:00,2024-08-23 08:13:00,2024-08-23 00:11:02,2024-08-23 00:11:46,1:1_45_2147483244,0.7333333333333333,-481.23333333333335,-480.9666666666666,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1033.0,3300RU0018,3300RU0016,2024-08-23 08:10:00,2024-08-23 08:11:00,2024-08-23 00:11:46,2024-08-23 00:13:34,1:1_43_2147483246,1.8,-477.4333333333333,-478.23333333333335,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1033.0,3300RU0016,3300RU0015,2024-08-23 08:11:00,2024-08-23 08:12:00,2024-08-23 00:11:46,2024-08-23 00:11:46,1:1_44_2147483245,0.0,-480.23333333333335,-479.23333333333335,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1033.0,3390WI09,3300RU0008,2024-08-23 08:08:00,2024-08-23 08:09:00,2024-08-23 00:13:34,2024-08-23 00:14:52,1:1_40_2147483249,1.3,-474.1333333333333,-474.4333333333333,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1033.0,3300RU0008,3300RU0010,2024-08-23 08:09:00,2024-08-23 08:10:00,2024-08-23 00:13:34,2024-08-23 00:13:34,1:1_41_2147483248,0.0,-476.4333333333333,-475.4333333333333,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1033.0,3300RU0010,3300RU0018,2024-08-23 08:10:00,2024-08-23 08:10:00,2024-08-23 00:13:34,2024-08-23 00:13:34,1:1_42_2147483247,0.0,-476.4333333333333,-476.4333333333333,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1033.0,3390WI08,3390WI35,2024-08-23 08:04:00,2024-08-23 08:06:00,2024-08-23 00:14:52,2024-08-23 00:16:30,1:1_38_10267,1.6333333333333333,-469.5,-469.1333333333333,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1033.0,3390WI35,3390WI09,2024-08-23 08:06:00,2024-08-23 08:08:00,2024-08-23 00:14:52,2024-08-23 00:14:52,1:1_39_13690,0.0,-473.1333333333333,-471.1333333333333,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1033.0,3390CL41,3390WI08,2024-08-23 08:02:00,2024-08-23 08:04:00,2024-08-23 00:16:30,2024-08-23 00:17:14,1:1_37_2147483251,0.7333333333333333,-466.76666666666665,-465.5,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1033.0,3390CL93,3390CL41,2024-08-23 07:59:00,2024-08-23 08:02:00,2024-08-23 00:17:14,2024-08-23 00:17:44,1:1_36_2147483252,0.5,-464.26666666666665,-461.76666666666665,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1033.0,3390CL92,3390CL93,2024-08-23 07:55:00,2024-08-23 07:59:00,2024-08-23 00:17:44,2024-08-23 00:19:25,1:1_35_2147483253,1.6833333333333331,-459.5833333333333,-457.26666666666665,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1033.0,3390CL91,3390CL92,2024-08-23 07:54:00,2024-08-23 07:55:00,2024-08-23 00:19:25,2024-08-23 00:20:03,1:1_34_2147483254,0.6333333333333333,-454.95,-454.5833333333333,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1033.0,3390CL90,3390CL91,2024-08-23 07:52:00,2024-08-23 07:54:00,2024-08-23 00:20:03,2024-08-23 00:20:49,1:1_33_2147483255,0.7666666666666667,-453.1833333333333,-451.95,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1033.0,3300RU0970,3390CL89,2024-08-23 07:50:00,2024-08-23 07:51:00,2024-08-23 00:20:49,2024-08-23 00:22:48,1:1_31_22971,1.9833333333333332,-448.2,-449.1833333333333,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1033.0,3390CL89,3390CL90,2024-08-23 07:51:00,2024-08-23 07:52:00,2024-08-23 00:20:49,2024-08-23 00:20:49,1:1_32_2147483256,0.0,-451.1833333333333,-450.1833333333333,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1033.0,3300RU0961,3300RU0970,2024-08-23 07:49:00,2024-08-23 07:50:00,2024-08-23 00:22:48,2024-08-23 00:23:48,1:1_30_9186,1.0,-446.2,-446.2,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1033.0,3300RU0364,3300RU0961,2024-08-23 07:48:00,2024-08-23 07:49:00,2024-08-23 00:23:48,2024-08-23 00:25:24,1:1_29_4593,1.6,-443.6,-444.2,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1033.0,3300RU0366,3300RU0364,2024-08-23 07:47:00,2024-08-23 07:48:00,2024-08-23 00:25:24,2024-08-23 00:25:54,1:1_28_2147483259,0.5,-442.1,-441.6,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1033.0,3300RU0368,3300RU0366,2024-08-23 07:46:00,2024-08-23 07:47:00,2024-08-23 00:25:54,2024-08-23 00:26:10,1:1_27_2147483260,0.2666666666666666,-440.8333333333333,-440.1,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1033.0,3300RU0370,3300RU0368,2024-08-23 07:46:00,2024-08-23 07:46:00,2024-08-23 00:26:10,2024-08-23 00:26:30,1:1_26_2147483261,0.3333333333333333,-439.5,-439.8333333333333,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1033.0,260007423,260007343,2024-08-23 07:17:00,2024-08-23 07:18:00,2024-08-23 00:26:30,2024-08-23 00:26:30,1:1_2_2147483283,0.0,-411.5,-410.5,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1033.0,260007343,260007462,2024-08-23 07:18:00,2024-08-23 07:20:00,2024-08-23 00:26:30,2024-08-23 00:26:30,1:1_3_2147483509,0.0,-413.5,-411.5,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1033.0,260007462,260007307,2024-08-23 07:20:00,2024-08-23 07:20:00,2024-08-23 00:26:30,2024-08-23 00:26:30,1:1_4_2147483505,0.0,-413.5,-413.5,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1033.0,260007307,260007487,2024-08-23 07:20:00,2024-08-23 07:21:00,2024-08-23 00:26:30,2024-08-23 00:26:30,1:1_5_3425,0.0,-414.5,-413.5,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1033.0,260007487,3300RU0699,2024-08-23 07:21:00,2024-08-23 07:25:00,2024-08-23 00:26:30,2024-08-23 00:26:30,1:1_6_6850,0.0,-418.5,-414.5,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1033.0,3300RU0699,3300RU0700,2024-08-23 07:25:00,2024-08-23 07:26:00,2024-08-23 00:26:30,2024-08-23 00:26:30,1:1_7_6814,0.0,-419.5,-418.5,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1033.0,3300RU0700,3300RU0400,2024-08-23 07:26:00,2024-08-23 07:27:00,2024-08-23 00:26:30,2024-08-23 00:26:30,1:1_8_10222,0.0,-420.5,-419.5,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1033.0,3300RU0400,3300RU0398,2024-08-23 07:27:00,2024-08-23 07:28:00,2024-08-23 00:26:30,2024-08-23 00:26:30,1:1_9_2147483276,0.0,-421.5,-420.5,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1033.0,3300RU0398,3300RU0919,2024-08-23 07:28:00,2024-08-23 07:29:00,2024-08-23 00:26:30,2024-08-23 00:26:30,1:1_10_18116,0.0,-422.5,-421.5,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1033.0,3300RU0919,3300RU0937,2024-08-23 07:29:00,2024-08-23 07:29:00,2024-08-23 00:26:30,2024-08-23 00:26:30,1:1_11_4249,0.0,-422.5,-422.5,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1033.0,3300RU0937,3300RU0416,2024-08-23 07:29:00,2024-08-23 07:32:00,2024-08-23 00:26:30,2024-08-23 00:26:30,1:1_12_8498,0.0,-425.5,-422.5,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1033.0,3300RU0416,3300RU0403,2024-08-23 07:32:00,2024-08-23 07:32:00,2024-08-23 00:26:30,2024-08-23 00:26:30,1:1_13_2147483274,0.0,-425.5,-425.5,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1033.0,3300RU0403,3300RU0397,2024-08-23 07:32:00,2024-08-23 07:33:00,2024-08-23 00:26:30,2024-08-23 00:26:30,1:1_14_2147483273,0.0,-426.5,-425.5,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1033.0,3300RU0397,3300RU0408,2024-08-23 07:33:00,2024-08-23 07:34:00,2024-08-23 00:26:30,2024-08-23 00:26:30,1:1_15_2147483272,0.0,-427.5,-426.5,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1033.0,3300RU0408,3300RU0407,2024-08-23 07:34:00,2024-08-23 07:35:00,2024-08-23 00:26:30,2024-08-23 00:26:30,1:1_16_2147483271,0.0,-428.5,-427.5,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1033.0,3300RU0407,3300RU0339,2024-08-23 07:35:00,2024-08-23 07:36:00,2024-08-23 00:26:30,2024-08-23 00:26:30,1:1_17_2147483270,0.0,-429.5,-428.5,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1033.0,3300RU0339,3300RU0349,2024-08-23 07:36:00,2024-08-23 07:36:00,2024-08-23 00:26:30,2024-08-23 00:26:30,1:1_18_2147483269,0.0,-429.5,-429.5,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1033.0,3300RU0349,3300RU0620,2024-08-23 07:36:00,2024-08-23 07:37:00,2024-08-23 00:26:30,2024-08-23 00:26:30,1:1_19_3267,0.0,-430.5,-429.5,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1033.0,3300RU0620,3300RU0346,2024-08-23 07:37:00,2024-08-23 07:38:00,2024-08-23 00:26:30,2024-08-23 00:26:30,1:1_20_6534,0.0,-431.5,-430.5,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1033.0,3300RU0346,3300RU0345,2024-08-23 07:38:00,2024-08-23 07:39:00,2024-08-23 00:26:30,2024-08-23 00:26:30,1:1_21_2147483266,0.0,-432.5,-431.5,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1033.0,3300RU0345,3300RU0344,2024-08-23 07:39:00,2024-08-23 07:40:00,2024-08-23 00:26:30,2024-08-23 00:26:30,1:1_22_2147483265,0.0,-433.5,-432.5,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1033.0,3300RU0344,3300RU0342,2024-08-23 07:40:00,2024-08-23 07:41:00,2024-08-23 00:26:30,2024-08-23 00:26:30,1:1_23_2147483264,0.0,-434.5,-433.5,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1033.0,3300RU0342,3300RU0708,2024-08-23 07:41:00,2024-08-23 07:42:00,2024-08-23 00:26:30,2024-08-23 00:26:30,1:1_24_26209,0.0,-435.5,-434.5,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1033.0,3300RU0708,3300RU0370,2024-08-23 07:42:00,2024-08-23 07:46:00,2024-08-23 00:26:30,2024-08-23 00:26:30,1:1_25_29957,0.0,-439.5,-435.5,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1057.0,3390S6,3390M5,2024-08-23 10:10:00,2024-08-23 10:11:00,2024-08-23 00:04:24,2024-08-23 00:05:11,1:2_52_4248,0.7833333333333333,-605.8166666666667,-605.6,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1057.0,3390ME09,3390S6,2024-08-23 10:08:00,2024-08-23 10:10:00,2024-08-23 00:05:11,2024-08-23 00:05:51,1:2_51_2147483238,0.6666666666666666,-604.15,-602.8166666666667,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1057.0,3390ME08,3390ME09,2024-08-23 10:07:00,2024-08-23 10:08:00,2024-08-23 00:05:51,2024-08-23 00:07:28,1:2_50_2147483239,1.6166666666666667,-600.5333333333333,-601.15,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1057.0,3390ME06,3390ME07,2024-08-23 10:05:00,2024-08-23 10:06:00,2024-08-23 00:07:28,2024-08-23 00:08:44,1:2_48_2147483241,1.2666666666666666,-597.2666666666667,-597.5333333333333,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1057.0,3390ME07,3390ME08,2024-08-23 10:06:00,2024-08-23 10:07:00,2024-08-23 00:07:28,2024-08-23 00:07:28,1:2_49_2147483240,0.0,-599.5333333333333,-598.5333333333333,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1057.0,3300RU0002,3390ME06,2024-08-23 10:03:00,2024-08-23 10:05:00,2024-08-23 00:08:44,2024-08-23 00:10:32,1:2_47_2147483242,1.8,-594.4666666666667,-594.2666666666667,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1057.0,3300RU0005,3300RU0002,2024-08-23 10:02:00,2024-08-23 10:03:00,2024-08-23 00:10:32,2024-08-23 00:11:02,1:2_46_2147483243,0.5,-591.9666666666667,-591.4666666666667,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1057.0,3300RU0015,3300RU0005,2024-08-23 10:01:00,2024-08-23 10:02:00,2024-08-23 00:11:02,2024-08-23 00:11:46,1:2_45_2147483244,0.7333333333333333,-590.2333333333333,-589.9666666666667,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1057.0,3300RU0018,3300RU0016,2024-08-23 09:59:00,2024-08-23 10:00:00,2024-08-23 00:11:46,2024-08-23 00:13:34,1:2_43_2147483246,1.8,-586.4333333333333,-587.2333333333333,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1057.0,3300RU0016,3300RU0015,2024-08-23 10:00:00,2024-08-23 10:01:00,2024-08-23 00:11:46,2024-08-23 00:11:46,1:2_44_2147483245,0.0,-589.2333333333333,-588.2333333333333,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1057.0,3390WI09,3300RU0008,2024-08-23 09:57:00,2024-08-23 09:58:00,2024-08-23 00:13:34,2024-08-23 00:14:52,1:2_40_2147483249,1.3,-583.1333333333333,-583.4333333333333,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1057.0,3300RU0008,3300RU0010,2024-08-23 09:58:00,2024-08-23 09:59:00,2024-08-23 00:13:34,2024-08-23 00:13:34,1:2_41_2147483248,0.0,-585.4333333333333,-584.4333333333333,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1057.0,3300RU0010,3300RU0018,2024-08-23 09:59:00,2024-08-23 09:59:00,2024-08-23 00:13:34,2024-08-23 00:13:34,1:2_42_2147483247,0.0,-585.4333333333333,-585.4333333333333,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1057.0,3390WI08,3390WI35,2024-08-23 09:54:00,2024-08-23 09:55:00,2024-08-23 00:14:52,2024-08-23 00:16:30,1:2_38_10267,1.6333333333333333,-578.5,-579.1333333333333,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1057.0,3390WI35,3390WI09,2024-08-23 09:55:00,2024-08-23 09:57:00,2024-08-23 00:14:52,2024-08-23 00:14:52,1:2_39_13690,0.0,-582.1333333333333,-580.1333333333333,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1057.0,3390CL41,3390WI08,2024-08-23 09:53:00,2024-08-23 09:54:00,2024-08-23 00:16:30,2024-08-23 00:17:14,1:2_37_2147483251,0.7333333333333333,-576.7666666666667,-576.5,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1057.0,3390CL93,3390CL41,2024-08-23 09:51:00,2024-08-23 09:53:00,2024-08-23 00:17:14,2024-08-23 00:17:44,1:2_36_2147483252,0.5,-575.2666666666667,-573.7666666666667,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1057.0,3390CL92,3390CL93,2024-08-23 09:49:00,2024-08-23 09:51:00,2024-08-23 00:17:44,2024-08-23 00:19:25,1:2_35_2147483253,1.6833333333333331,-571.5833333333334,-571.2666666666667,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1057.0,3390CL91,3390CL92,2024-08-23 09:48:00,2024-08-23 09:49:00,2024-08-23 00:19:25,2024-08-23 00:20:03,1:2_34_2147483254,0.6333333333333333,-568.95,-568.5833333333334,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1057.0,3390CL90,3390CL91,2024-08-23 09:46:00,2024-08-23 09:48:00,2024-08-23 00:20:03,2024-08-23 00:20:49,1:2_33_2147483255,0.7666666666666667,-567.1833333333333,-565.95,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1057.0,3300RU0970,3390CL89,2024-08-23 09:43:00,2024-08-23 09:44:00,2024-08-23 00:20:49,2024-08-23 00:22:48,1:2_31_22971,1.9833333333333332,-561.2,-562.1833333333333,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1057.0,3390CL89,3390CL90,2024-08-23 09:44:00,2024-08-23 09:46:00,2024-08-23 00:20:49,2024-08-23 00:20:49,1:2_32_2147483256,0.0,-565.1833333333333,-563.1833333333333,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1057.0,3300RU0961,3300RU0970,2024-08-23 09:42:00,2024-08-23 09:43:00,2024-08-23 00:22:48,2024-08-23 00:23:48,1:2_30_9186,1.0,-559.2,-559.2,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1057.0,3300RU0364,3300RU0961,2024-08-23 09:41:00,2024-08-23 09:42:00,2024-08-23 00:23:48,2024-08-23 00:25:24,1:2_29_4593,1.6,-556.6,-557.2,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1057.0,3300RU0366,3300RU0364,2024-08-23 09:40:00,2024-08-23 09:41:00,2024-08-23 00:25:24,2024-08-23 00:25:54,1:2_28_2147483259,0.5,-555.1,-554.6,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1057.0,3300RU0368,3300RU0366,2024-08-23 09:39:00,2024-08-23 09:40:00,2024-08-23 00:25:54,2024-08-23 00:26:10,1:2_27_2147483260,0.2666666666666666,-553.8333333333334,-553.1,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1057.0,3300RU0370,3300RU0368,2024-08-23 09:39:00,2024-08-23 09:39:00,2024-08-23 00:26:10,2024-08-23 00:26:30,1:2_26_2147483261,0.3333333333333333,-552.5,-552.8333333333334,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1057.0,3300RU0403,3300RU0397,2024-08-23 09:28:00,2024-08-23 09:29:00,2024-08-23 00:26:30,2024-08-23 00:26:30,1:2_14_2147483273,0.0,-542.5,-541.5,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1057.0,3300RU0397,3300RU0408,2024-08-23 09:29:00,2024-08-23 09:30:00,2024-08-23 00:26:30,2024-08-23 00:26:30,1:2_15_2147483272,0.0,-543.5,-542.5,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1057.0,3300RU0408,3300RU0407,2024-08-23 09:30:00,2024-08-23 09:31:00,2024-08-23 00:26:30,2024-08-23 00:26:30,1:2_16_2147483271,0.0,-544.5,-543.5,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1057.0,3300RU0407,3300RU0339,2024-08-23 09:31:00,2024-08-23 09:32:00,2024-08-23 00:26:30,2024-08-23 00:26:30,1:2_17_2147483270,0.0,-545.5,-544.5,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1057.0,3300RU0339,3300RU0349,2024-08-23 09:32:00,2024-08-23 09:32:00,2024-08-23 00:26:30,2024-08-23 00:26:30,1:2_18_2147483269,0.0,-545.5,-545.5,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1057.0,3300RU0349,3300RU0620,2024-08-23 09:32:00,2024-08-23 09:33:00,2024-08-23 00:26:30,2024-08-23 00:26:30,1:2_19_3267,0.0,-546.5,-545.5,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1057.0,3300RU0620,3300RU0346,2024-08-23 09:33:00,2024-08-23 09:34:00,2024-08-23 00:26:30,2024-08-23 00:26:30,1:2_20_6534,0.0,-547.5,-546.5,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1057.0,3300RU0346,3300RU0345,2024-08-23 09:34:00,2024-08-23 09:35:00,2024-08-23 00:26:30,2024-08-23 00:26:30,1:2_21_2147483266,0.0,-548.5,-547.5,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1057.0,3300RU0345,3300RU0344,2024-08-23 09:35:00,2024-08-23 09:36:00,2024-08-23 00:26:30,2024-08-23 00:26:30,1:2_22_2147483265,0.0,-549.5,-548.5,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1057.0,3300RU0344,3300RU0342,2024-08-23 09:36:00,2024-08-23 09:37:00,2024-08-23 00:26:30,2024-08-23 00:26:30,1:2_23_2147483264,0.0,-550.5,-549.5,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1057.0,3300RU0342,3300RU0708,2024-08-23 09:37:00,2024-08-23 09:38:00,2024-08-23 00:26:30,2024-08-23 00:26:30,1:2_24_26209,0.0,-551.5,-550.5,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1057.0,3300RU0708,3300RU0370,2024-08-23 09:38:00,2024-08-23 09:39:00,2024-08-23 00:26:30,2024-08-23 00:26:30,1:2_25_29957,0.0,-552.5,-551.5,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1110.0,3390C2,3390S2,2024-08-23 15:02:00,2024-08-23 15:04:00,2024-08-23 00:04:54,2024-08-23 00:05:11,1:8_3_2147480598,0.2833333333333333,-898.8166666666667,-897.1,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1110.0,3390S2,3390ME01,2024-08-23 15:04:00,2024-08-23 15:04:00,2024-08-23 00:05:11,2024-08-23 00:05:51,1:8_4_2147483231,0.6666666666666666,-898.15,-898.8166666666667,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1110.0,3390ME01,3390ME02,2024-08-23 15:04:00,2024-08-23 15:05:00,2024-08-23 00:05:51,2024-08-23 00:05:51,1:8_5_2147483230,0.0,-899.15,-898.15,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1110.0,3390ME02,3390ME03,2024-08-23 15:05:00,2024-08-23 15:06:00,2024-08-23 00:05:51,2024-08-23 00:07:28,1:8_6_2147483229,1.6166666666666667,-898.5333333333333,-899.15,0,0
