LineRef,BlockRef,Day,VehicleJourneyRef,DestinationAimedArrivalTime,JourneyCode,FromStopID,FromStopLocation,ToStopID,ToStopLocation,AimedDepartureTime,AimedArrivalTime,ActualDepartureTime,ActualArrivalTime,RouteID,ActualDepartureDateTime,ActualArrivalDateTime,DepartureDate,ArrivalDate,TravelTime,TravelTimeInSeconds,ArrivalDifference,DepartureDifference,HourOfDay,DayOfWeek,ArrivalHour
NT1,2001.0,Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1182.0,3300RU0409,"(-1.1773318, 52.8317286)",3300RU0396,"(-1.1820266, 52.8304472)",2024-08-23 00:26:30,2024-08-23 00:26:30,2024-08-23 00:26:30,2024-08-23 00:26:30,1:27_42_2147483195,2024-08-23 00:26:30+01:00,2024-08-23 00:26:30+01:00,2024-08-23,2024-08-23,0.0,0.0,0.0,0.0,0,Friday,0
NT1,2001.0,Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1182.0,3300RU0396,"(-1.1820266, 52.8304472)",3300RU0413,"(-1.1850456, 52.8268463)",2024-08-23 00:26:30,2024-08-23 00:27:30,2024-08-23 00:26:30,2024-08-23 00:26:30,1:27_43_2147483194,2024-08-23 00:26:30+01:00,2024-08-23 00:26:30+01:00,2024-08-23,2024-08-23,0.0,0.0,-1.0,0.0,0,Friday,0
NT1,2001.0,Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1182.0,3300RU0413,"(-1.1850456, 52.8268463)",3300RU0415,"(-1.1871586, 52.8238621)",2024-08-23 00:26:30,2024-08-23 00:28:30,2024-08-23 00:26:30,2024-08-23 00:26:30,1:27_44_2147483193,2024-08-23 00:26:30+01:00,2024-08-23 00:26:30+01:00,2024-08-23,2024-08-23,0.0,0.0,-2.0,0.0,0,Friday,0
NT1,2001.0,Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1182.0,3300RU0415,"(-1.1871586, 52.8238621)",3300RU0938,"(-1.1826065, 52.8216143)",2024-08-23 00:26:30,2024-08-23 00:26:30,2024-08-23 00:26:30,2024-08-23 00:26:30,1:27_45_12748,2024-08-23 00:26:30+01:00,2024-08-23 00:26:30+01:00,2024-08-23,2024-08-23,0.0,0.0,0.0,0.0,0,Friday,0
NT1,2001.0,Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1182.0,3300RU0938,"(-1.1826065, 52.8216143)",3300RU0918,"(-1.1789736, 52.8201648)",2024-08-23 00:26:30,2024-08-23 00:26:30,2024-08-23 00:26:30,2024-08-23 00:26:30,1:27_46_16999,2024-08-23 00:26:30+01:00,2024-08-23 00:26:30+01:00,2024-08-23,2024-08-23,0.0,0.0,0.0,0.0,0,Friday,0
NT1,2001.0,Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1182.0,3300RU0918,"(-1.1789736, 52.8201648)",3300RU0711,"(-1.1799094, 52.8145554)",2024-08-23 00:26:30,2024-08-23 00:27:30,2024-08-23 00:26:30,2024-08-23 00:26:30,1:27_47_11227,2024-08-23 00:26:30+01:00,2024-08-23 00:26:30+01:00,2024-08-23,2024-08-23,0.0,0.0,-1.0,0.0,0,Friday,0
NT1,2001.0,Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1182.0,3300RU0711,"(-1.1799094, 52.8145554)",3300RU0399,"(-1.1867374, 52.8090028)",2024-08-23 00:26:30,2024-08-23 00:27:30,2024-08-23 00:26:30,2024-08-23 00:26:30,1:27_48_14971,2024-08-23 00:26:30+01:00,2024-08-23 00:26:30+01:00,2024-08-23,2024-08-23,0.0,0.0,-1.0,0.0,0,Friday,0
NT1,2001.0,Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1182.0,3300RU0399,"(-1.1867374, 52.8090028)",3300RU0318,"(-1.1961992, 52.7986307)",2024-08-23 00:26:30,2024-08-23 00:27:30,2024-08-23 00:26:30,2024-08-23 00:26:30,1:27_49_2147483190,2024-08-23 00:26:30+01:00,2024-08-23 00:26:30+01:00,2024-08-23,2024-08-23,0.0,0.0,-1.0,0.0,0,Friday,0
NT1,2001.0,Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1182.0,3300RU0318,"(-1.1961992, 52.7986307)",3300RU0423,"(-1.1951348, 52.7937945)",2024-08-23 00:26:30,2024-08-23 00:28:30,2024-08-23 00:26:30,2024-08-23 00:26:30,1:27_50_2147483189,2024-08-23 00:26:30+01:00,2024-08-23 00:26:30+01:00,2024-08-23,2024-08-23,0.0,0.0,-2.0,0.0,0,Friday,0
NT1,2001.0,Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1182.0,3300RU0423,"(-1.1951348, 52.7937945)",260007334,"(-1.1994365, 52.7807561)",2024-08-23 00:26:30,2024-08-23 00:27:30,2024-08-23 00:26:30,2024-08-23 00:26:30,1:27_51_2147483499,2024-08-23 00:26:30+01:00,2024-08-23 00:26:30+01:00,2024-08-23,2024-08-23,0.0,0.0,-1.0,0.0,0,Friday,0
NT1,2001.0,Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1182.0,260007334,"(-1.1994365, 52.7807561)",260007312,"(-1.1982722, 52.7800146)",2024-08-23 00:26:30,2024-08-23 00:26:30,2024-08-23 00:26:30,2024-08-23 00:26:30,1:27_52_2147483490,2024-08-23 00:26:30+01:00,2024-08-23 00:26:30+01:00,2024-08-23,2024-08-23,0.0,0.0,0.0,0.0,0,Friday,0
NT1,2001.0,Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1182.0,260007312,"(-1.1982722, 52.7800146)",260007348,"(-1.1966286, 52.778987)",2024-08-23 00:26:30,2024-08-23 00:27:30,2024-08-23 00:26:30,2024-08-23 00:26:30,1:27_53_2147483487,2024-08-23 00:26:30+01:00,2024-08-23 00:26:30+01:00,2024-08-23,2024-08-23,0.0,0.0,-1.0,0.0,0,Friday,0
NT1,2001.0,Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1182.0,260007348,"(-1.1966286, 52.778987)",260007451,"(-1.1962595, 52.777487)",2024-08-23 00:26:30,2024-08-23 00:26:30,2024-08-23 00:26:30,2024-08-23 00:26:30,1:27_54_2147483486,2024-08-23 00:26:30+01:00,2024-08-23 00:26:30+01:00,2024-08-23,2024-08-23,0.0,0.0,0.0,0.0,0,Friday,0
NT1,2001.0,Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1182.0,260007451,"(-1.1962595, 52.777487)",260007346,"(-1.1995639, 52.7754979)",2024-08-23 00:26:30,2024-08-23 00:27:30,2024-08-23 00:26:30,2024-08-23 00:26:30,1:27_55_4119,2024-08-23 00:26:30+01:00,2024-08-23 00:26:30+01:00,2024-08-23,2024-08-23,0.0,0.0,-1.0,0.0,0,Friday,0
NT1,2001.0,Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1182.0,260007346,"(-1.1995639, 52.7754979)",260007342,"(-1.2018868, 52.7738692)",2024-08-23 00:26:30,2024-08-23 00:27:30,2024-08-23 00:26:30,2024-08-23 00:26:30,1:27_56_2147483185,2024-08-23 00:26:30+01:00,2024-08-23 00:26:30+01:00,2024-08-23,2024-08-23,0.0,0.0,-1.0,0.0,0,Friday,0
NT1,2001.0,Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1182.0,260007342,"(-1.2018868, 52.7738692)",260007337,"(-1.2026044, 52.7704509)",2024-08-23 00:26:30,2024-08-23 00:27:30,2024-08-23 00:26:30,2024-08-23 00:26:30,1:27_57_4402,2024-08-23 00:26:30+01:00,2024-08-23 00:26:30+01:00,2024-08-23,2024-08-23,0.0,0.0,-1.0,0.0,0,Friday,0
NT1,2001.0,Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1182.0,260007337,"(-1.2026044, 52.7704509)",260007454,"(-1.2052582, 52.7721201)",2024-08-23 00:26:30,2024-08-23 00:31:30,2024-08-23 00:26:30,2024-08-23 00:26:30,1:27_58_8804,2024-08-23 00:26:30+01:00,2024-08-23 00:26:30+01:00,2024-08-23,2024-08-23,0.0,0.0,-5.0,0.0,0,Friday,0
NT1,2001.0,Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1198.0,3390C2,"(-1.1493806, 52.94862)",3390S2,"(-1.147587, 52.9478946)",2024-08-23 00:03:00,2024-08-23 00:05:00,2024-08-23 00:04:54,2024-08-23 00:05:11,1:25_3_2147480598,2024-08-23 00:04:54+01:00,2024-08-23 00:05:11+01:00,2024-08-23,2024-08-23,0.2833333333333333,17.0,0.1833333333333333,1.9,0,Friday,0
NT1,2001.0,Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1198.0,3390S2,"(-1.147587, 52.9478946)",3390ME01,"(-1.14670255151079, 52.94601864708672)",2024-08-23 00:05:00,2024-08-23 00:05:00,2024-08-23 00:05:11,2024-08-23 00:05:51,1:25_4_2147483231,2024-08-23 00:05:11+01:00,2024-08-23 00:05:51+01:00,2024-08-23,2024-08-23,0.6666666666666666,40.0,0.85,0.1833333333333333,0,Friday,0
NT1,2001.0,Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1198.0,3390ME01,"(-1.14670255151079, 52.94601864708672)",3390ME02,"(-1.1431284, 52.944636)",2024-08-23 00:05:00,2024-08-23 00:06:00,2024-08-23 00:05:51,2024-08-23 00:05:51,1:25_5_2147483230,2024-08-23 00:05:51+01:00,2024-08-23 00:05:51+01:00,2024-08-23,2024-08-23,0.0,0.0,-0.15,0.85,0,Friday,0
NT1,2001.0,Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1198.0,3390ME02,"(-1.1431284, 52.944636)",3390ME03,"(-1.1404309, 52.9436469)",2024-08-23 00:06:00,2024-08-23 00:07:00,2024-08-23 00:05:51,2024-08-23 00:07:28,1:25_6_2147483229,2024-08-23 00:05:51+01:00,2024-08-23 00:07:28+01:00,2024-08-23,2024-08-23,1.6166666666666667,97.0,0.4666666666666667,-0.15,0,Friday,0
NT1,2001.0,Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1198.0,3390ME03,"(-1.1404309, 52.9436469)",3390ME04,"(-1.1401428, 52.9406499)",2024-08-23 00:07:00,2024-08-23 00:08:00,2024-08-23 00:07:28,2024-08-23 00:07:28,1:25_7_2147483228,2024-08-23 00:07:28+01:00,2024-08-23 00:07:28+01:00,2024-08-23,2024-08-23,0.0,0.0,-0.5333333333333333,0.4666666666666667,0,Friday,0
NT1,2001.0,Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1198.0,3390ME04,"(-1.1401428, 52.9406499)",3390ME05,"(-1.1380287, 52.9394132)",2024-08-23 00:08:00,2024-08-23 00:09:00,2024-08-23 00:07:28,2024-08-23 00:08:44,1:25_8_2147483227,2024-08-23 00:07:28+01:00,2024-08-23 00:08:44+01:00,2024-08-23,2024-08-23,1.2666666666666666,76.0,-0.2666666666666666,-0.5333333333333333,0,Friday,0
NT1,2001.0,Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1198.0,3390ME05,"(-1.1380287, 52.9394132)",3300RU0003,"(-1.1344507, 52.9363254)",2024-08-23 00:09:00,2024-08-23 00:09:00,2024-08-23 00:08:44,2024-08-23 00:10:32,1:25_9_2147483226,2024-08-23 00:08:44+01:00,2024-08-23 00:10:32+01:00,2024-08-23,2024-08-23,1.8,108.0,1.5333333333333334,-0.2666666666666666,0,Friday,0
NT1,2001.0,Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1198.0,3300RU0003,"(-1.1344507, 52.9363254)",3300RU0014,"(-1.1392821, 52.9317574)",2024-08-23 00:09:00,2024-08-23 00:10:00,2024-08-23 00:10:32,2024-08-23 00:11:46,1:25_10_2147483225,2024-08-23 00:10:32+01:00,2024-08-23 00:11:46+01:00,2024-08-23,2024-08-23,1.2333333333333334,74.0,1.7666666666666666,1.5333333333333334,0,Friday,0
NT1,2001.0,Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1198.0,3300RU0014,"(-1.1392821, 52.9317574)",3300RU0017,"(-1.1428229, 52.9305784)",2024-08-23 00:10:00,2024-08-23 00:10:00,2024-08-23 00:11:46,2024-08-23 00:11:46,1:25_11_2147483224,2024-08-23 00:11:46+01:00,2024-08-23 00:11:46+01:00,2024-08-23,2024-08-23,0.0,0.0,1.7666666666666666,1.7666666666666666,0,Friday,0
NT1,2001.0,Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1198.0,3300RU0017,"(-1.1428229, 52.9305784)",3300RU0020,"(-1.1467219, 52.9290372)",2024-08-23 00:10:00,2024-08-23 00:11:00,2024-08-23 00:11:46,2024-08-23 00:13:34,1:25_12_2147483223,2024-08-23 00:11:46+01:00,2024-08-23 00:13:34+01:00,2024-08-23,2024-08-23,1.8,108.0,2.566666666666667,1.7666666666666666,0,Friday,0
NT1,2001.0,Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1198.0,3300RU0020,"(-1.1467219, 52.9290372)",3300RU0019,"(-1.1488594, 52.9275759)",2024-08-23 00:11:00,2024-08-23 00:11:00,2024-08-23 00:13:34,2024-08-23 00:13:34,1:25_13_2147483222,2024-08-23 00:13:34+01:00,2024-08-23 00:13:34+01:00,2024-08-23,2024-08-23,0.0,0.0,2.566666666666667,2.566666666666667,0,Friday,0
NT1,2001.0,Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1198.0,3300RU0019,"(-1.1488594, 52.9275759)",3300RU0009,"(-1.1527833, 52.925976)",2024-08-23 00:11:00,2024-08-23 00:12:00,2024-08-23 00:13:34,2024-08-23 00:13:34,1:25_14_2147483221,2024-08-23 00:13:34+01:00,2024-08-23 00:13:34+01:00,2024-08-23,2024-08-23,0.0,0.0,1.5666666666666669,2.566666666666667,0,Friday,0
NT1,2001.0,Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1198.0,3300RU0009,"(-1.1527833, 52.925976)",3390WI36,"(-1.155311, 52.925666)",2024-08-23 00:12:00,2024-08-23 00:12:00,2024-08-23 00:13:34,2024-08-23 00:13:49,1:25_15_3622,2024-08-23 00:13:34+01:00,2024-08-23 00:13:49+01:00,2024-08-23,2024-08-23,0.25,15.0,1.8166666666666669,1.5666666666666669,0,Friday,0
NT1,2001.0,Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1198.0,3390WI36,"(-1.155311, 52.925666)",3390WI06,"(-1.1587495, 52.9256279)",2024-08-23 00:12:00,2024-08-23 00:14:00,2024-08-23 00:13:49,2024-08-23 00:14:31,1:25_16_7244,2024-08-23 00:13:49+01:00,2024-08-23 00:14:31+01:00,2024-08-23,2024-08-23,0.7,42.0,0.5166666666666667,1.8166666666666669,0,Friday,0
NT1,2001.0,Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1198.0,3390WI06,"(-1.1587495, 52.9256279)",3390WI34,"(-1.1615469, 52.9256204)",2024-08-23 00:14:00,2024-08-23 00:14:00,2024-08-23 00:14:31,2024-08-23 00:14:52,1:25_17_3423,2024-08-23 00:14:31+01:00,2024-08-23 00:14:52+01:00,2024-08-23,2024-08-23,0.35,21.0,0.8666666666666667,0.5166666666666667,0,Friday,0
NT1,2001.0,Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1198.0,3390WI34,"(-1.1615469, 52.9256204)",3390WI07,"(-1.166848, 52.9213807)",2024-08-23 00:14:00,2024-08-23 00:15:00,2024-08-23 00:14:52,2024-08-23 00:16:30,1:25_18_6844,2024-08-23 00:14:52+01:00,2024-08-23 00:16:30+01:00,2024-08-23,2024-08-23,1.6333333333333333,98.0,1.5,0.8666666666666667,0,Friday,0
NT1,2001.0,Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1198.0,3390WI07,"(-1.166848, 52.9213807)",3390CL01,"(-1.1756915, 52.916156)",2024-08-23 00:15:00,2024-08-23 00:17:00,2024-08-23 00:16:30,2024-08-23 00:17:14,1:25_19_2147483218,2024-08-23 00:16:30+01:00,2024-08-23 00:17:14+01:00,2024-08-23,2024-08-23,0.7333333333333333,44.0,0.2333333333333333,1.5,0,Friday,0
NT1,2001.0,Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1198.0,3390CL01,"(-1.1756915, 52.916156)",3390CL83,"(-1.1817181, 52.9113023)",2024-08-23 00:17:00,2024-08-23 00:19:00,2024-08-23 00:17:14,2024-08-23 00:17:44,1:25_20_2147483217,2024-08-23 00:17:14+01:00,2024-08-23 00:17:44+01:00,2024-08-23,2024-08-23,0.5,30.0,-1.2666666666666666,0.2333333333333333,0,Friday,0
NT1,2001.0,Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1198.0,3390CL83,"(-1.1817181, 52.9113023)",3390CL84,"(-1.1864509, 52.9079046)",2024-08-23 00:19:00,2024-08-23 00:19:00,2024-08-23 00:17:44,2024-08-23 00:19:25,1:25_21_2147483216,2024-08-23 00:17:44+01:00,2024-08-23 00:19:25+01:00,2024-08-23,2024-08-23,1.6833333333333331,101.0,0.4166666666666667,-1.2666666666666666,0,Friday,0
NT1,2001.0,Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1198.0,3390CL84,"(-1.1864509, 52.9079046)",3390CL85,"(-1.189598, 52.904753)",2024-08-23 00:19:00,2024-08-23 00:20:00,2024-08-23 00:19:25,2024-08-23 00:20:03,1:25_22_2147483215,2024-08-23 00:19:25+01:00,2024-08-23 00:20:03+01:00,2024-08-23,2024-08-23,0.6333333333333333,38.0,0.05,0.4166666666666667,0,Friday,0
NT1,2001.0,Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1198.0,3390CL85,"(-1.189598, 52.904753)",3390CL86,"(-1.1908837, 52.9013079)",2024-08-23 00:20:00,2024-08-23 00:20:00,2024-08-23 00:20:03,2024-08-23 00:20:49,1:25_23_2147483214,2024-08-23 00:20:03+01:00,2024-08-23 00:20:49+01:00,2024-08-23,2024-08-23,0.7666666666666667,46.0,0.8166666666666667,0.05,0,Friday,0
NT1,2001.0,Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1198.0,3390CL86,"(-1.1908837, 52.9013079)",3390CL87,"(-1.1910714, 52.8968452)",2024-08-23 00:20:00,2024-08-23 00:22:00,2024-08-23 00:20:49,2024-08-23 00:22:32,1:25_24_2147483213,2024-08-23 00:20:49+01:00,2024-08-23 00:22:32+01:00,2024-08-23,2024-08-23,1.7166666666666666,103.0,0.5333333333333333,0.8166666666666667,0,Friday,0
NT1,2001.0,Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1198.0,3390CL87,"(-1.1910714, 52.8968452)",3390CL88,"(-1.1922387, 52.8950576)",2024-08-23 00:22:00,2024-08-23 00:22:00,2024-08-23 00:22:32,2024-08-23 00:22:32,1:25_25_2147483212,2024-08-23 00:22:32+01:00,2024-08-23 00:22:32+01:00,2024-08-23,2024-08-23,0.0,0.0,0.5333333333333333,0.5333333333333333,0,Friday,0
NT1,2001.0,Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1198.0,3390CL88,"(-1.1922387, 52.8950576)",3300RU0962,"(-1.2001081, 52.8863688)",2024-08-23 00:22:00,2024-08-23 00:23:00,2024-08-23 00:22:32,2024-08-23 00:23:48,1:25_26_13780,2024-08-23 00:22:32+01:00,2024-08-23 00:23:48+01:00,2024-08-23,2024-08-23,1.2666666666666666,76.0,0.8,0.5333333333333333,0,Friday,0
NT1,2001.0,Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1198.0,3300RU0962,"(-1.2001081, 52.8863688)",3300RU0710,"(-1.2015207, 52.8745875)",2024-08-23 00:23:00,2024-08-23 00:24:00,2024-08-23 00:23:48,2024-08-23 00:25:24,1:25_27_18375,2024-08-23 00:23:48+01:00,2024-08-23 00:25:24+01:00,2024-08-23,2024-08-23,1.6,96.0,1.4,0.8,0,Friday,0
NT1,2001.0,Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1198.0,3300RU0710,"(-1.2015207, 52.8745875)",3300RU0365,"(-1.2021252, 52.8710339)",2024-08-23 00:24:00,2024-08-23 00:25:00,2024-08-23 00:25:24,2024-08-23 00:25:24,1:25_28_63734,2024-08-23 00:25:24+01:00,2024-08-23 00:25:24+01:00,2024-08-23,2024-08-23,0.0,0.0,0.4,1.4,0,Friday,0
NT1,2001.0,Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1198.0,3300RU0365,"(-1.2021252, 52.8710339)",3300RU0367,"(-1.2041312, 52.869745)",2024-08-23 00:25:00,2024-08-23 00:26:00,2024-08-23 00:25:24,2024-08-23 00:25:54,1:25_29_2147483208,2024-08-23 00:25:24+01:00,2024-08-23 00:25:54+01:00,2024-08-23,2024-08-23,0.5,30.0,-0.1,0.4,0,Friday,0
NT1,2001.0,Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1198.0,3300RU0367,"(-1.2041312, 52.869745)",3300RU0709,"(-1.2055962, 52.8669554)",2024-08-23 00:26:00,2024-08-23 00:27:00,2024-08-23 00:25:54,2024-08-23 00:26:30,1:25_30_33706,2024-08-23 00:25:54+01:00,2024-08-23 00:26:30+01:00,2024-08-23,2024-08-23,0.6,36.0,-0.5,-0.1,0,Friday,0
NT1,2001.0,Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1198.0,3300RU0709,"(-1.2055962, 52.8669554)",3300RU0381,"(-1.2055591, 52.8645683)",2024-08-23 00:27:00,2024-08-23 00:30:00,2024-08-23 00:26:30,2024-08-23 00:26:30,1:25_31_37456,2024-08-23 00:26:30+01:00,2024-08-23 00:26:30+01:00,2024-08-23,2024-08-23,0.0,0.0,-3.5,-0.5,0,Friday,0
NT1,2001.0,Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1198.0,3390B2,"(np.float64(-1.1513667), np.float64(52.9533205))",3390M2,"(-1.1529839, 52.9522257)",2024-08-22 00:02:00,2024-08-22 00:02:00,2024-08-22 23:56:01,2024-08-22 23:56:01,1:25_1_2147483234,2024-08-22 23:56:01+01:00,2024-08-22 23:56:01+01:00,2024-08-22,2024-08-22,0.0,0.0,1434.0166666666669,1434.0166666666669,23,Thursday,23
NT1,2001.0,Friday,NT1-Out-2001-NT3390B2-2024-08-23T10:20:00-2024-08-23,10:26:00,1054.0,3390B2,"(np.float64(-1.1513667), np.float64(52.9533205))",3390M2,"(-1.1529839, 52.9522257)",2024-08-23 10:20:00,2024-08-23 10:21:00,2024-08-23 10:14:47,2024-08-23 10:22:20,1:27_1_2147483234,2024-08-23 10:14:47+01:00,2024-08-23 10:22:20+01:00,2024-08-23,2024-08-23,7.55,453.0,1.3333333333333333,-5.216666666666667,10,Friday,10
NT1,2001.0,Friday,NT1-Out-2001-NT3390B2-2024-08-23T10:20:00-2024-08-23,10:26:00,1054.0,3390M2,"(-1.1529839, 52.9522257)",3390C2,"(-1.1493806, 52.94862)",2024-08-23 10:21:00,2024-08-23 10:22:00,2024-08-23 10:22:20,2024-08-23 10:23:42,1:27_2_12589,2024-08-23 10:22:20+01:00,2024-08-23 10:23:42+01:00,2024-08-23,2024-08-23,1.3666666666666667,82.0,1.7,1.3333333333333333,10,Friday,10
NT1,2001.0,Friday,NT1-Out-2001-NT3390B2-2024-08-23T10:20:00-2024-08-23,10:26:00,1054.0,3390C2,"(-1.1493806, 52.94862)",3390S2,"(-1.147587, 52.9478946)",2024-08-23 10:22:00,2024-08-23 10:24:00,2024-08-23 10:23:42,2024-08-23 10:25:33,1:27_3_2147480598,2024-08-23 10:23:42+01:00,2024-08-23 10:25:33+01:00,2024-08-23,2024-08-23,1.85,111.0,1.55,1.7,10,Friday,10
NT1,2001.0,Friday,NT1-Out-2001-NT3390B2-2024-08-23T10:20:00-2024-08-23,10:26:00,1054.0,3390S2,"(-1.147587, 52.9478946)",3390ME01,"(-1.14670255151079, 52.94601864708672)",2024-08-23 10:24:00,2024-08-23 10:24:00,2024-08-23 10:25:33,2024-08-23 10:26:19,1:27_4_2147483231,2024-08-23 10:25:33+01:00,2024-08-23 10:26:19+01:00,2024-08-23,2024-08-23,0.7666666666666667,46.0,2.316666666666667,1.55,10,Friday,10
NT1,2001.0,Friday,NT1-Out-2001-NT3390B2-2024-08-23T10:20:00-2024-08-23,10:26:00,1054.0,3390ME01,"(-1.14670255151079, 52.94601864708672)",3390ME02,"(-1.1431284, 52.944636)",2024-08-23 10:24:00,2024-08-23 10:25:00,2024-08-23 10:26:19,2024-08-23 10:26:50,1:27_5_2147483230,2024-08-23 10:26:19+01:00,2024-08-23 10:26:50+01:00,2024-08-23,2024-08-23,0.5166666666666667,31.0,1.8333333333333333,2.316666666666667,10,Friday,10
NT1,2001.0,Friday,NT1-Out-2001-NT3390B2-2024-08-23T10:20:00-2024-08-23,10:26:00,1054.0,3390ME02,"(-1.1431284, 52.944636)",3390ME03,"(-1.1404309, 52.9436469)",2024-08-23 10:25:00,2024-08-23 10:26:00,2024-08-23 10:26:50,2024-08-23 10:28:31,1:27_6_2147483229,2024-08-23 10:26:50+01:00,2024-08-23 10:28:31+01:00,2024-08-23,2024-08-23,1.6833333333333331,101.0,2.5166666666666666,1.8333333333333333,10,Friday,10
NT1,2001.0,Friday,NT1-Out-2001-NT3390B2-2024-08-23T12:40:00-2024-08-23,12:46:00,1082.0,3390B2,"(np.float64(-1.1513667), np.float64(52.9533205))",3390M2,"(-1.1529839, 52.9522257)",2024-08-23 12:40:00,2024-08-23 12:41:00,2024-08-23 12:35:01,2024-08-23 12:41:33,1:27_1_2147483234,2024-08-23 12:35:01+01:00,2024-08-23 12:41:33+01:00,2024-08-23,2024-08-23,6.533333333333333,392.0,0.55,-4.983333333333333,12,Friday,12
NT1,2001.0,Friday,NT1-Out-2001-NT3390B2-2024-08-23T12:40:00-2024-08-23,12:46:00,1082.0,3390M2,"(-1.1529839, 52.9522257)",3390C2,"(-1.1493806, 52.94862)",2024-08-23 12:41:00,2024-08-23 12:42:00,2024-08-23 12:41:33,2024-08-23 12:42:26,1:27_2_12589,2024-08-23 12:41:33+01:00,2024-08-23 12:42:26+01:00,2024-08-23,2024-08-23,0.8833333333333333,53.0,0.4333333333333333,0.55,12,Friday,12
